symbol,close,eob
SHSE.000001,377.99,1992-03-20 00:00:00+08:00
SHSE.000001,378.89,1992-03-23 00:00:00+08:00
SHSE.000001,378.69,1992-03-24 00:00:00+08:00
SHSE.000001,378.12,1992-03-25 00:00:00+08:00
SHSE.000001,379.13,1992-03-26 00:00:00+08:00
SHSE.000001,380.77,1992-03-27 00:00:00+08:00
SHSE.000001,381.44,1992-03-30 00:00:00+08:00
SHSE.000001,381.24,1992-03-31 00:00:00+08:00
SHSE.000001,381.01,1992-04-01 00:00:00+08:00
SHSE.000001,381.12,1992-04-02 00:00:00+08:00
SHSE.000001,381.33,1992-04-03 00:00:00+08:00
SHSE.000001,381.47,1992-04-06 00:00:00+08:00
SHSE.000001,381.93,1992-04-07 00:00:00+08:00
SHSE.000001,382.43,1992-04-08 00:00:00+08:00
SHSE.000001,381.65,1992-04-09 00:00:00+08:00
SHSE.000001,382.03,1992-04-10 00:00:00+08:00
SHSE.000001,391.11,1992-04-13 00:00:00+08:00
SHSE.000001,400.61,1992-04-14 00:00:00+08:00
SHSE.000001,406.72,1992-04-15 00:00:00+08:00
SHSE.000001,410.55,1992-04-16 00:00:00+08:00
SHSE.000001,414.42,1992-04-17 00:00:00+08:00
SHSE.000001,413.85,1992-04-20 00:00:00+08:00
SHSE.000001,410.06,1992-04-21 00:00:00+08:00
SHSE.000001,399.88,1992-04-22 00:00:00+08:00
SHSE.000001,407.25,1992-04-23 00:00:00+08:00
SHSE.000001,414.4,1992-04-24 00:00:00+08:00
SHSE.000001,424.58,1992-04-27 00:00:00+08:00
SHSE.000001,436.09,1992-04-28 00:00:00+08:00
SHSE.000001,444.16,1992-04-29 00:00:00+08:00
SHSE.000001,445.38,1992-04-30 00:00:00+08:00
SHSE.000001,453.62,1992-05-04 00:00:00+08:00
SHSE.000001,449.21,1992-05-05 00:00:00+08:00
SHSE.000001,449.96,1992-05-06 00:00:00+08:00
SHSE.000001,454.65,1992-05-07 00:00:00+08:00
SHSE.000001,468.11,1992-05-08 00:00:00+08:00
SHSE.000001,491.5,1992-05-11 00:00:00+08:00
SHSE.000001,506.53,1992-05-12 00:00:00+08:00
SHSE.000001,514.04,1992-05-13 00:00:00+08:00
SHSE.000001,523.36,1992-05-14 00:00:00+08:00
SHSE.000001,544.35,1992-05-15 00:00:00+08:00
SHSE.000001,571.82,1992-05-18 00:00:00+08:00
SHSE.000001,598.11,1992-05-19 00:00:00+08:00
SHSE.000001,616.99,1992-05-20 00:00:00+08:00
SHSE.000001,1266.49,1992-05-21 00:00:00+08:00
SHSE.000001,1339.99,1992-05-22 00:00:00+08:00
SHSE.000001,1421.5699,1992-05-25 00:00:00+08:00
SHSE.000001,1301.35,1992-05-26 00:00:00+08:00
SHSE.000001,1193.17,1992-05-27 00:00:00+08:00
SHSE.000001,1160.17,1992-05-28 00:00:00+08:00
